"address","graffiti_contractors","created_at","customfld_lat","customfld_lon","group_id","hate_gang","ticket_id","loc_details","loc_name","public_description","url","responsible_party","sqft_abated","graffiti_status_primary","graffiti_status_details","status","square_footage"
"**Address:** 304 SW 2ND AVE, Portland, OREGON 97204","graffiti_removal_services_grs","2023-01-17T15:13:42Z","45.52046","-122.67302",8559017236631,"FALSE",39651,"**Location Details:** trash can SW 2nd St/ SW Oak St to Sw Pine St","NA","sticker on trash can","https://portlandoregon.zendesk.com/api/v2/tickets/39651.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW ANKENY ST AND SW 2ND AVE, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-17T15:11:52Z","45.52253209268","-122.6722076021",8559017236631,"FALSE",39650,"**Location Details:** pole , trash can","NA","""ablse"" ""3"" ""ablse3"" on trash can and poster on pole","https://portlandoregon.zendesk.com/api/v2/tickets/39650.json","Contractor","","Solved","Cleaned by contractor","closed","5"
"**Address:** SW BROADWAY AND SW OAK ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-17T15:10:07Z","45.52201235044","-122.67817765146",8559017236631,"FALSE",39648,"**Location Details:** SW Broadway & SW oak to Harvey milk electric box","NA","""letter A in a circle"" and ""161” on electric box","https://portlandoregon.zendesk.com/api/v2/tickets/39648.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** 10 SW SALMON ST, Portland, OREGON 97204","graffiti_removal_services_grs","2023-01-17T15:07:42Z","45.51542","-122.67402",8559017236631,"FALSE",39647,"**Location Details:** pole","NA","""netvo"" ""ntvo"" on pole","https://portlandoregon.zendesk.com/api/v2/tickets/39647.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** 310 NW GLISAN ST, Portland, OREGON 97209","graffiti_removal_services_grs","2023-01-17T14:54:37Z","45.52656","-122.67383",8559017236631,"FALSE",39644,"**Location Details:** Additional graffiti on the west facing exterior wall. We previously reported graffiti on this wall and the south facing wall on Jan. 16.","**Location name:** Blanchet House",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39644.json","Contractor","","Solved","Cleaned by contractor","solved",NA
"**Address:** 105 NW 3RD AVE, Portland, OREGON 97209","graffiti_removal_services_grs","2023-01-17T09:56:23Z","45.52403","-122.6737",8559017236631,"FALSE",39625,"NA","**Location name:** Opaline",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39625.json","Contractor","","Solved","Cleaned by contractor","closed","941"
"**Address:** 9 NE IRVING ST, Portland, 97232",NA,"2023-01-17T08:08:39Z","45.5277171569347","-122.66648948192598",8559017236631,"FALSE",39619,"**Location Details:** Lots of tagging on retaining walls, railings, path surface. Some examples in the four photos","**Location name:** Ramps from steel bridge to ne Oregon st",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39619.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"**Address:** 1954 SE DIVISION ST, Portland, OREGON 97202",NA,"2023-01-17T04:39:53Z","45.50431","-122.64611",8559017236631,"FALSE",39604,"**Location Details:** City of Portland bureau of environmental services kiosk has been tagged.","**Location name:** New seasons",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39604.json","Public Partner","","Solved","Referred to public partner","closed",NA
"**Address:** 2101 NW HOYT ST, Portland, OREGON 97210",NA,"2023-01-17T03:07:39Z","45.52717845149595","-122.6944273710251",8559017236631,"FALSE",39598,"**Location Details:** On 21st","**Location name:** Stoic",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39598.json","Contractor","","Pending","1st abatement letter sent","pending",NA
"**Address:** N/A",NA,"2023-01-17T00:50:59Z","45.522286412957776","-122.66941308975221",8559017236631,"FALSE",39584,"**Location Details:** Many tags ant the Ankeny St Overlook, Tom McCall Waterfront Park. Several examples attached.","**Location name:** Gov Tom McCall Waterfront Park at Ankeny st",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39584.json","Parks","","Solved","Referred to parks","closed",NA
"**Address:** 30 SW NAITO PKWY, Portland, OREGON 97204",NA,"2023-01-17T00:49:12Z","45.5229516602924","-122.66857087612154",8559017236631,"FALSE",39583,"**Location Details:** South facing lower girders, W Burnside Bridge. (More than 8’ above the water, not the ground).","**Location name:** W burnside bridge",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39583.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"**Address:** 1902 W BURNSIDE ST, Portland, OREGON 97209",NA,"2023-01-17T00:20:22Z","45.52300951688","-122.69022157181",8559017236631,"FALSE",39580,"**Location Details:** Several city-owned street signs have been tagged in the vicinity of the Portland Memorial firefighters park. Could you get the city signs cleaned up ASAP in order to reduce the likelihood of proliferation of graffiti onto the historic firefighters memorial? Thank you.","**Location name:** Portland firefighters memorial park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39580.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"**Address:** 621 SW 19TH AVE, Portland, OREGON 97205",NA,"2023-01-17T00:13:11Z","45.52262","-122.69035",8559017236631,"FALSE",39579,"**Location Details:** Portland firefighters Memorial has been defaced. This is on the national Registry of historic places. See https://djcoregon.com/news/2010/03/16/big-recognition-sought-for-small-portland-memorial/ And https://www.kgw.com/amp/article/news/local/david-campbell-memorial-portland-firefighters/283-3a31defd-9e84-46b7-b1d0-ff9d71f7ea09 Many more tags than just these. Did you get this cleaned up in a respectful manner that honors the firefighters that were killed in the service of our city? Thank you.","**Location name:** Portland Firefighters Memorial",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39579.json","Contractor","","Open","Awaiting info","open",NA
"**Address:** 715 NW HOYT ST, Portland, OREGON 97209",NA,"2023-01-16T23:25:48Z","45.52865","-122.6786",8559017236631,"FALSE",39573,"**Location Details:** Several tags. Examples attached.","**Location name:** Several tags. Nw Broadway between Irving and Glisan",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39573.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"**Address:** Fremont bridge",NA,"2023-01-16T21:51:37Z","45.53806359846033","-122.68259876171616",8559017236631,"FALSE",39564,"NA","**Location name:** Fremont bridge east side middle",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39564.json","ODOT","","Solved","Referred to ODOT","closed",NA
"**Address:** 533 NE Holladay #508",NA,"2023-01-16T20:31:06Z","45.52953","-122.66014",8559017236631,"FALSE",39559,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39559.json","Contractor","","Solved",NA,"closed",NA
"**Address:** 533 NE Holladay #508",NA,"2023-01-16T20:29:52Z","45.527780290033554","-122.66107141981799",8559017236631,"FALSE",39558,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39558.json","Contractor","","Open","Awaiting info","closed",NA
"**Address:** N/A Lewis and clark circle",NA,"2023-01-16T18:49:41Z","45.52131987076179","-122.70122408866884",8559017236631,"FALSE",39550,"**Location Details:** Lewis and Clark column, new overnight graffiti to west face of column.","**Location name:** Washington Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39550.json","Parks","","Solved","Referred to parks","closed",NA
"**Address:** 131 SE 102ND AVE, Portland, OREGON 97216",NA,"2023-01-16T18:43:25Z","45.52125","-122.55874",8559017236631,"FALSE",39549,"**Location Details:** 102nd Ave between SE Pine St and SE Burnside. Every single utility pole on the above stretch of road, on the west side of the street, has large 6' tags on the south facing side of the poles, sometimes on all sides. In total, 6 or 7 poles.","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39549.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"**Address:** 5706 NE WASCO ST, Portland, OREGON 97213",NA,"2023-01-16T18:00:36Z","45.53204","-122.60482",8559017236631,"FALSE",39545,"**Location Details:** Graffiti is located on the bathroom building. It is underneath the awning.","**Location name:** Normandale",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39545.json","Parks","","Solved","Referred to parks","closed",NA
"**Address:** 1229 N BRYANT ST, Portland, OREGON 97217",NA,"2023-01-16T17:13:31Z","45.57393429171106","-122.67900466918947",8559017236631,"FALSE",39542,"**Location Details:** This graffiti is on the noise abatement wall, facing N Montana Alley at Bryant Street. Thank you, Jody","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39542.json","ODOT","","Solved","Referred to ODOT","closed",NA
"**Address:** 215 N PAGE ST, Portland, OREGON 97227",NA,"2023-01-16T17:07:48Z","45.539897193234054","-122.6678252220154",8559017236631,"FALSE",39541,"**Location Details:** Adjacent to bus stop on Vancouver and Page streets.","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39541.json","Contractor","","Pending","1st abatement letter sent","pending",NA
"**Address:** 310 NW GLISAN ST, Portland, OREGON 97209",NA,"2023-01-16T16:17:06Z","45.52656","-122.67383",8559017236631,"FALSE",39537,"**Location Details:** South and west facing walls of the current Blanchet House facility. Not the brick building next door.","**Location name:** Blanchet House",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39537.json","Contractor","","Solved",NA,"closed",NA
"**Address:** 10907 N VANCOUVER AVE, Portland, OREGON 97217",NA,"2023-01-16T16:15:11Z","45.60219","-122.6685",8559017236631,"FALSE",39536,"**Location Details:** S.E. entrance of the park, the park sign has graffiti all over it covering the parks name.","**Location name:** Bridgeton Slough Natural Area",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39536.json","Parks","","Solved","Referred to parks","closed",NA
"**Address:** 4800 NE MARTIN LUTHER KING JR BLVD, Portland, OREGON 97211",NA,"2023-01-16T10:02:03Z","45.55766","-122.66118",8559017236631,"FALSE",39532,"**Location Details:** Several city-owned signs have been tagged in the vicinity of Northeast Wygant street at MLK Boulevard. One example attached. Happy MLK day!","**Location name:** MLK at Wygant",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39532.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"**Address:** 411 NE GOING ST, Portland, OREGON 97211",NA,"2023-01-16T10:00:24Z","45.55644944229984","-122.66148447990419",8559017236631,"FALSE",39531,"**Location Details:** Several signs have been tagged at the corner of North East MLK Boulevard and Going Street. Two examples attached. More science than just these have been tagged. Happy MLK Day!","**Location name:** Ne going and MLK Blvd",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39531.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"**Address:** N/A",NA,"2023-01-16T06:22:39Z","45.51452461282566","-122.71925389766695",8559017236631,"FALSE",39529,"**Location Details:** Kiosk post tagged. Can you clean this up before it proliferates onto the interpretive panel?","**Location name:** Hoyt Arboretum, White Pine Trail north of SW Fairview Rd",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39529.json","Parks","","Solved","Referred to parks","closed",NA
"**Address:** N/A",NA,"2023-01-16T03:42:22Z","45.52127802274398","-122.70152986049654",8559017236631,"FALSE",39526,"**Location Details:** Lewis and Clark column","**Location name:** Washington Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39526.json","Contractor","","Solved",NA,"closed",NA
"**Address:** N/A",NA,"2023-01-16T00:47:56Z","45.51432162644714","-122.71898567676546",8559017236631,"FALSE",39523,"**Location Details:** Tags on street signs, utility poles, landscaping boulders and a concrete reservoir.","**Location name:** Hoyt Arboretum white pine trail at sw Fairview Blvd",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39523.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","closed",NA
"**Address:** 2908 SE 56TH AVE, Portland, OREGON 97206",NA,"2023-01-15T17:47:17Z","45.50147937037261","-122.60485231876375",8559017236631,"FALSE",39516,"**Location Details:** On the park sign at the entrance of the park near the cross streets SE Woodward, and SE 56th. More graffiti is located all over the playground as well","**Location name:** Clinton Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39516.json","Parks","","Solved","Referred to parks","closed",NA
"**Address:** 555 NW PARK AVE, Portland, OREGON 97209",NA,"2023-01-14T20:14:57Z","45.52694544540877","-122.67936408519746",8559017236631,"FALSE",39491,"**Location Details:** All over the side walk along our building.","**Location name:** Honeyman Hardware Lofts",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39491.json","Contractor","","Open","Awaiting info","open",NA
"**Address:** 2917 SE 21ST AVE, Portland, OREGON 97202",NA,"2023-01-14T20:00:22Z","45.50183","-122.64484",8559017236631,"FALSE",39490,"**Location Details:** A crew tagged my fence","**Location name:** Fence along my yard",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39490.json","Contractor","","Open","Awaiting waiver","open",NA
"**Address:** N/A",NA,"2023-01-14T16:58:57Z","45.573603","-122.610868",8559017236631,"FALSE",39482,"**Location Details:** Picnic tables in gazebo. Obscene images included in graffiti.","**Location name:** Whitaker Ponds Natural Area Gazebo",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39482.json","Parks","","Solved","Referred to parks","closed",NA
"**Address:** 3016 SE 129TH AVE, Portland, OREGON 97236",NA,"2023-01-14T16:23:36Z","45.50040800827107","-122.53117471933366",8559017236631,"TRUE",39478,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39478.json","Contractor","","Open","Awaiting info","open",NA
"**Address:** SE 128TH AVE AND SE POWELL BLVD, PORTLAND, OREGON",NA,"2023-01-14T16:20:20Z","45.49727403197","-122.53188204453",8559017236631,"FALSE",39477,"**Location Details:** South side of Powell","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39477.json","Contractor","","Solved",NA,"closed",NA
"**Address:** 2049 NW HOYT ST, Portland, OREGON 97209",NA,"2023-01-14T00:17:44Z","45.52725","-122.69354",8559017236631,"FALSE",39386,"NA","**Location name:** Process Work Institute",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39386.json","Contractor","","Open","Awaiting waiver","open",NA
"**Address:** SW WASHINGTON ST AND SW 10TH AVE, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T20:02:48Z","45.52134276406","-122.68137942937",8559017236631,"FALSE",39176,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39176.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW WASHINGTON ST AND SW 11TH AVE, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T20:02:00Z","45.5216158504","-122.68240052114",8559017236631,"FALSE",39175,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39175.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** 901 SW WASHINGTON ST, Portland, OREGON 97205","graffiti_removal_services_grs","2023-01-13T20:01:12Z","45.52108343387","-122.68042323589",8559017236631,"FALSE",39174,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39174.json","Contractor","","Solved","Cleaned by contractor","closed","3"
"**Address:** SW WASHINGTON ST AND SW 12TH AVE, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T20:00:20Z","45.52188899037","-122.68342149581",8559017236631,"FALSE",39173,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39173.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW WASHINGTON ST AND SW 13TH AVE, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T19:59:19Z","45.52216218461","-122.68444236749",8559017236631,"FALSE",39172,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39172.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW NAITO PKWY AND SW ASH ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T19:58:21Z","45.52146492465","-122.67041471151",8559017236631,"FALSE",39171,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39171.json","Contractor","","Solved","Cleaned by contractor","closed","4"
"**Address:** 6211 NE MARTIN LUTHER KING JR BLVD, Portland, OREGON 97211",NA,"2023-01-13T19:26:04Z","45.56743149430131","-122.66207456588747",8559017236631,"FALSE",39144,"**Location Details:** In the alley way between ainsworth and ne Holman and MLK and NE Garfield behind the portland center of spiritual healing","**Location name:** On the fence in the alley way behind 6211 ne MLK blvd",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39144.json","Contractor","","Pending","1st abatement letter sent","pending",NA
"**Address:** SW NAITO PKWY AND SW ANKENY ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T19:22:51Z","45.52250735618","-122.67024463044",8559017236631,"FALSE",39142,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39142.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW NAITO PKWY AND SW ASH ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T19:21:56Z","45.52146492465","-122.67041471151",8559017236631,"FALSE",39139,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39139.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW NAITO PKWY AND SW PINE ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T19:20:49Z","45.52079999716","-122.6707725068",8559017236631,"FALSE",39138,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39138.json","Contractor","","Solved","Cleaned by contractor","closed","2"
"**Address:** SW WASHINGTON ST AND SW 10TH AVE, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T19:19:41Z","45.52134276406","-122.68137942937",8559017236631,"FALSE",39137,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39137.json","Contractor","","Solved","Cleaned by contractor","closed","3"
"**Address:** SW WASHINGTON ST AND SW 12TH AVE, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T19:18:40Z","45.52188899037","-122.68342149581",8559017236631,"FALSE",39135,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39135.json","Contractor","","Solved","Cleaned by contractor","closed","2"
"**Address:** 2235 SE 11TH AVE, Portland, OREGON 97214","graffiti_removal_services_grs","2023-01-13T19:02:12Z","45.5068","-122.65492",8559017236631,"FALSE",39118,"NA","**Location name:** Baerlic Brewing",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39118.json","Contractor","","Solved","Cleaned by contractor","closed","19"
"**Address:** 930 SE SHERMAN ST, Portland, OREGON 97214","graffiti_removal_services_grs","2023-01-13T18:59:51Z","45.50636","-122.65606",8559017236631,"FALSE",39115,"NA","**Location name:** NV5",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39115.json","Contractor","","Solved","Cleaned by contractor","closed","60"
"**Address:** 50 SW MORRISON ST, Portland, OREGON 97204","graffiti_removal_services_grs","2023-01-13T18:58:39Z","45.51745942298","-122.67256111089",8559017236631,"FALSE",39113,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39113.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW 13TH AVE AND W BURNSIDE ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:57:41Z","45.52292831921","-122.68414975284",8559017236631,"FALSE",39110,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39110.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** 1834 SE 8TH AVE, Portland, OREGON 97214","graffiti_removal_services_grs","2023-01-13T18:57:05Z","45.50993","-122.65756",8559017236631,"FALSE",39109,"NA","**Location name:** West Side Electric",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39109.json","Contractor","","Solved","Cleaned by contractor","closed","126"
"**Address:** 900 SW 13TH AVE, Portland, OREGON 97205","graffiti_removal_services_grs","2023-01-13T18:55:42Z","45.51948414521","-122.68587318091",8559017236631,"FALSE",39108,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39108.json","Contractor","","Solved","Cleaned by contractor","closed","3"
"**Address:** SW 13TH AVE AND SW SALMON ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:54:47Z","45.51882506236","-122.68622180565",8559017236631,"FALSE",39107,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39107.json","Contractor","","Solved","Cleaned by contractor","closed","2"
"**Address:** SW 13TH AVE AND SW SALMON ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:53:48Z","45.51882506236","-122.68622180565",8559017236631,"FALSE",39106,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39106.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW 13TH AVE AND SW JEFFERSON ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:52:49Z","45.51681899173","-122.6873089097",8559017236631,"FALSE",39105,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39105.json","Contractor","","Solved","Cleaned by contractor","closed","3"
"**Address:** SW 13TH AVE AND SW JEFFERSON ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:52:00Z","45.51681899173","-122.6873089097",8559017236631,"FALSE",39103,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39103.json","Contractor","","Solved","Cleaned by contractor","closed","3"
"**Address:** SW 13TH AVE AND SW COLUMBIA ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:51:10Z","45.51616534504","-122.68769496572",8559017236631,"FALSE",39102,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39102.json","Contractor","","Solved","Cleaned by contractor","closed","4"
"**Address:** SW 4TH AVE AND W BURNSIDE ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:50:20Z","45.52309945186","-122.67439589474",8559017236631,"FALSE",39101,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39101.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** 731 SE STEPHENS ST, Portland, OREGON 97214","graffiti_removal_services_grs","2023-01-13T18:49:14Z","45.50959","-122.65844",8559017236631,"FALSE",39100,"NA","**Location name:** US Foods Chef'Store",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39100.json","Contractor","","Solved","Cleaned by contractor","closed","540"
"**Address:** SW 13TH AVE AND SW ALDER ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:49:10Z","45.52150076781","-122.68481674041",8559017236631,"FALSE",39099,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39099.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW 13TH AVE AND W BURNSIDE ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:46:08Z","45.52292831921","-122.68414975284",8559017236631,"FALSE",39095,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39095.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW 4TH AVE AND SW PINE ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:45:06Z","45.52186203134","-122.67475337754",8559017236631,"FALSE",39094,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39094.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SE GRANT ST AND SE 7TH AVE, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:44:38Z","45.50723703514","-122.6587427975",8559017236631,"FALSE",39093,"**Location Details:** 604 SE Grant","**Location name:** Gerber Collision & Glass",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39093.json","Contractor","","Solved","Cleaned by contractor","closed","56"
"**Address:** SW 4TH AVE AND SW ANKENY ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:43:41Z","45.52252939245","-122.67439757169",8559017236631,"FALSE",39091,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39091.json","Contractor","","Solved","Cleaned by contractor","closed","3"
"**Address:** SW NAITO PKWY AND SW MARKET ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:41:13Z","45.51144193728","-122.67584373036",8559017236631,"FALSE",39089,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39089.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW NAITO PKWY AND SW MARKET ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:40:13Z","45.51144193728","-122.67584373036",8559017236631,"FALSE",39088,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39088.json","Contractor","","Solved","Cleaned by contractor","closed","2"
"**Address:** SW 4TH AVE AND SW OAK ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:39:15Z","45.52119289078","-122.67511423793",8559017236631,"FALSE",39085,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39085.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW 4TH AVE AND SW OAK ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:38:25Z","45.52119289078","-122.67511423793",8559017236631,"FALSE",39084,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39084.json","Contractor","","Solved","Cleaned by contractor","closed","1"
"**Address:** SW NAITO PKWY AND SW LINCOLN ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:37:19Z","45.50796757133","-122.67747436771",8559017236631,"FALSE",39079,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39079.json","Contractor","","Solved","Cleaned by contractor","closed","3"
"**Address:** SW NAITO PKWY AND SW LINCOLN ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:36:23Z","45.50796757133","-122.67747436771",8559017236631,"FALSE",39077,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39077.json","Contractor","","Solved","Cleaned by contractor","closed","2"
"**Address:** SW 4TH AVE AND SW HARVEY MILK ST, PORTLAND, OREGON","graffiti_removal_services_grs","2023-01-13T18:35:28Z","45.52052642156","-122.67547503983",8559017236631,"FALSE",39075,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39075.json","Contractor","","Solved","Cleaned by contractor","closed","2"
"**Address:** 2020 SE 7TH AVE, Portland, OREGON 97214","graffiti_removal_services_grs","2023-01-13T18:29:15Z","45.50819","-122.65849",8559017236631,"FALSE",39070,"NA","**Location name:** Portland Engineering",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39070.json","Contractor","","Solved","Cleaned by contractor","closed","64"
"**Address:** 1802 SE 7TH AVE, Portland, OREGON 97214","graffiti_removal_services_grs","2023-01-13T18:26:12Z","45.50994","-122.65845",8559017236631,"FALSE",39068,"NA","**Location name:** Scout Books",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39068.json","Contractor","","Solved","Cleaned by contractor","closed","170"
"**Address:** 2325 SE 10TH AVE, Portland, OREGON 97214","graffiti_removal_services_grs","2023-01-13T18:22:32Z","45.50609","-122.65606",8559017236631,"FALSE",39067,"NA","**Location name:** Beacon Waterproofing",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39067.json","Contractor","","Solved","Cleaned by contractor","closed","1090"
"**Address:** 1200 SE 7TH AVE, Portland, OREGON 97214","graffiti_removal_services_grs","2023-01-13T18:19:15Z","45.51401","-122.65833",8559017236631,"FALSE",39065,"NA","**Location name:** Mulligan Mattress",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39065.json","Contractor","","Solved","Cleaned by contractor","closed","9"
"**Address:** 1324 SE GRAND AVE, Portland, OREGON 97214","graffiti_removal_services_grs","2023-01-13T18:15:08Z","45.51317","-122.66044",8559017236631,"FALSE",39058,"NA","**Location name:** Bamboo Revolution",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/39058.json","Contractor","","Solved","Cleaned by contractor","closed","31"
